EMPLOYEEID;DIVISIONID;DEPARTMENTID;JOBID;JOBCLASSIFICATIONID;MANAGERID;EXITREASON;DATE;EXITDATE;FTE;STANDARDWEEKLYHOURS;WORKINGDAYSPERWEEK;SALARY
E299957;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180309;1;40;5; 233.245,00 
E299958;DIV05;DEP023;461;JC_Associate;M044139;Voluntary Termination - Career Development;20140926;20180310;1;40;5; 30.584,00 
E299959;DIV03;DEP023;453;JC_Expert;M237930;Voluntary Termination - Personal Reason;20140926;20180311;1;40;5; 107.095,00 
E299960;DIV02;DEP023;241;JC_Specialist;M252825;Voluntary Termination - Personal Reason;20140926;20180312;1;40;5; 68.252,00 
E299961;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Personal Reason;20140926;20180313;1;40;5; 62.440,00 
E299962;DIV01;DEP023;454;JC_Manager;M144808;Voluntary Termination - Personal Reason;20140926;20180314;1;40;5; 66.690,00 
E299963;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20180315;1;40;5; 234.833,00 
E299964;DIV03;DEP023;446;JC_Director;M237930;Voluntary Termination - Career Development;20140926;20180316;1;40;5; 185.820,00 
E299965;DIV08;DEP023;445;JC_Manager;M236190;Voluntary Termination - Career Development;20140926;20180317;1;40;5; 23.977,00 
E299966;DIV09;DEP023;450;JC_Associate;M300121;Involuntary Elimination of Position;20140926;20180318;1;40;5; 66.912,00 
E299967;DIV09;DEP023;452;JC_Senior specialist;M300121;Involuntary Elimination of Position;20140926;20180319;1;40;5; 68.931,00 
E299968;DIV02;DEP023;452;JC_Senior specialist;M252825;Involuntary Elimination of Position;20140926;20180320;1;40;5; 971,00 
E299969;DIV02;DEP023;442;JC_Specialist;M252825;Involuntary Elimination of Position;20140926;20180321;1;40;5; 262.444,00 
E299970;DIV02;DEP023;453;JC_Expert;M252825;Involuntary Elimination of Position;20140926;20180322;1;40;5; 10.762,00 
E299971;DIV05;DEP023;442;JC_Specialist;M044139;Involuntary Elimination of Position;20140926;20180323;1;40;5; 21.440,00 
E299972;DIV09;DEP023;452;JC_Senior specialist;M300121;Involuntary Elimination of Position;20140926;20180324;1;40;5; 67.820,00 
E299973;DIV04;DEP023;301;JC_Associate;M019974;Involuntary Elimination of Position;20140926;20180325;1;40;5; 51.953,00 
E299974;DIV05;DEP023;443;JC_Senior specialist;M044139;Involuntary Elimination of Position;20140926;20180326;1;40;5; 32.961,00 
E299975;DIV03;DEP023;442;JC_Specialist;M237930;Involuntary Elimination of Position;20140926;20180327;1;40;5; 99.574,00 
E299976;DIV02;DEP023;252;JC_Specialist;M252825;Involuntary Elimination of Position;20140926;20180328;1;40;5; 224.438,00 
E299977;DIV03;DEP023;442;JC_Specialist;M237930;Involuntary Elimination of Position;20140926;20180329;1;40;5; 64.225,00 
E299978;DIV03;DEP023;443;JC_Senior specialist;M237930;Involuntary Elimination of Position;20140926;20180330;1;40;5; 258.564,00 
E299979;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20180331;1;40;5; 26.420,00 
E299980;DIV08;DEP023;443;JC_Senior specialist;M236190;Voluntary Termination - Career Development;20140926;20180401;1;40;5; 36.830,00 
E299981;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20180402;1;40;5; 59.069,00 
E299982;DIV03;DEP023;454;JC_Manager;M237930;Voluntary Termination - Career Development;20140926;20180403;1;40;5; 63.499,00 
E299983;DIV03;DEP023;453;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20180404;1;40;5; 49.666,00 
E299984;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180405;1;40;5; 37.563,00 
E299985;DIV02;DEP023;442;JC_Specialist;M252825;Voluntary Termination - Career Development;20140926;20180406;1;40;5; 35.897,00 
E299986;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20180407;1;40;5; 65.648,00 
E299987;DIV02;DEP023;251;JC_Associate;M252825;Voluntary Termination - Career Development;20140926;20181006;1;40;5; 276.863,00 
E299988;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20181007;1;40;5; 242.487,00 
E299989;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20181008;1;40;5; 257.627,00 
E299990;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20181009;1;40;5; 24.772,00 
E299991;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20181010;1;40;5; 244.858,00 
E299992;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20181011;1;40;5; 92.745,00 
E299993;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Career Development;20140926;20181012;1;40;5; 220.719,00 
E299994;DIV03;DEP023;454;JC_Manager;M237930;Voluntary Termination - Career Development;20140926;20181013;1;40;5; 92.015,00 
E299995;DIV02;DEP023;292;JC_Specialist;M252825;Voluntary Termination - Career Development;20140926;20181014;1;40;5; 45.637,00 
E299996;DIV09;DEP023;444;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20181015;1;40;5; 56.000,00 
E299997;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20181016;1;40;5; 78.367,00 
E299998;DIV03;DEP023;241;JC_Specialist;M237930;Voluntary Termination - Early Retirement;20140926;20181017;1;40;5; 108.411,00 
E299999;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20181018;1;40;5; 97.523,00 
E300000;DIV05;DEP023;444;JC_Expert;M044139;Voluntary Termination - Early Retirement;20140926;20180421;1;40;5; 51.138,00 
E300001;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20180422;1;40;5; 41.465,00 
E300002;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Career Development;20140926;20180423;1;40;5; 92.501,00 
E300003;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Career Development;20140926;20180424;1;40;5; 67.277,00 
E300004;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180425;1;40;5; 55.490,00 
E300005;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20180426;1;40;5; 60.210,00 
E300006;DIV05;DEP023;454;JC_Manager;M044139;Voluntary Termination - Career Development;20140926;20180427;1;40;5; 38.405,00 
E300007;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Early Retirement;20140926;20180428;1;40;5; 68.894,00 
E300008;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20180429;1;40;5; 86.687,00 
E300009;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20180430;1;40;5; 69.592,00 
E300010;DIV09;DEP023;232;JC_Senior specialist;M300121;Voluntary Termination - Career Development;20140926;20180501;1;40;5; 61.852,00 
E300011;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Career Development;20140926;20180502;1;40;5; 73.368,00 
E300012;DIV09;DEP023;444;JC_Expert;M300121;Voluntary Termination - Career Development;20140926;20180503;1;40;5; 50.486,00 
E300013;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20180504;1;40;5; 266.792,00 
E300014;DIV03;DEP023;442;JC_Specialist;M237930;Voluntary Termination - Career Development;20140926;20180505;1;40;5; 43.316,00 
E300015;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180506;1;40;5; 44.941,00 
E300016;DIV09;DEP023;452;JC_Senior specialist;M300121;Voluntary Termination - Career Development;20140926;20180507;1;40;5; 43.504,00 
E300017;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20180508;1;40;5; 94.088,00 
E300018;DIV09;DEP023;442;JC_Specialist;M300121;Voluntary Termination - Career Development;20140926;20180509;1;40;5; 67.753,00 
E300019;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Career Development;20140926;20180510;1;40;5; 105.654,00 
E300020;DIV03;DEP023;442;JC_Specialist;M237930;Voluntary Termination - Career Development;20140926;20180511;1;40;5; 139.077,00 
E300021;DIV09;DEP023;451;JC_Specialist;M300121;Voluntary Termination - Career Development;20140926;20180512;1;40;5; 50.174,00 
E300022;DIV06;DEP023;432;JC_Specialist;M109659;Voluntary Termination - Career Development;20140926;20180513;1;40;5; 44.540,00 
E300023;DIV09;DEP023;362;JC_Specialist;M300121;Voluntary Termination - Career Development;20140926;20180514;1;40;5; 62.966,00 
E300024;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180515;1;40;5; 107.339,00 
E300025;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Career Development;20140926;20180516;1;40;5; 97.005,00 
E300026;DIV09;DEP023;443;JC_Senior specialist;M300121;Voluntary Termination - Career Development;20140926;20180517;1;40;5; 40.214,00 
E300027;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180518;1;40;5; 119.084,00 
E300028;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180519;1;40;5; 56.590,00 
E300029;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180520;1;40;5; 65.844,00 
E300030;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180521;1;40;5; 103.188,00 
E300031;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Career Development;20140926;20180522;1;40;5; 88.587,00 
E300032;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20140926;20180523;1;40;5; 67.620,00 
E300033;DIV04;DEP023;452;JC_Senior specialist;M200979;Voluntary Termination - Career Development;20141028;20180524;1;40;5; 93.156,00 
E300034;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Career Development;20141028;20180525;1;40;5; 96.458,00 
E300035;DIV02;DEP023;361;JC_Associate;M252825;Voluntary Termination - Compensation;20141028;20191005;1;40;5; 69.357,00 
E300036;DIV03;DEP023;281;JC_Associate;M237930;Voluntary Termination - Early Retirement;20141028;20190720;1;40;5; 264.141,00 
E300037;DIV03;DEP023;462;JC_Specialist;M237930;Voluntary Termination - Compensation;20141028;20190813;1;40;5; 102.616,00 
E300038;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Early Retirement;20141028;20190908;1;40;5; 104.313,00 
E300039;DIV05;DEP023;452;JC_Senior specialist;M044139;Voluntary Termination - Compensation;20141028;20190826;1;40;5; 34.472,00 
E300040;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Early Retirement;20141028;20200105;1;40;5; 127.261,00 
E300041;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Compensation;20141028;20190907;1;40;5; 106.931,00 
E300042;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Compensation;20141028;20190816;1;40;5; 273.900,00 
E300043;DIV02;DEP023;252;JC_Specialist;M252825;Voluntary Termination - Compensation;20141028;20190811;1;40;5; 47.707,00 
E300044;DIV03;DEP023;371;JC_Associate;M237930;Voluntary Termination - Compensation;20141028;20190812;1;40;5; 93.080,00 
E300045;DIV03;DEP023;451;JC_Specialist;M237930;Voluntary Termination - Career Development;20141028;20190708;1;40;5; 88.097,00 
E300046;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Compensation;20141028;20191005;1;40;5; 130.247,00 
E300047;DIV02;DEP023;461;JC_Associate;M252825;Voluntary Termination - Compensation;20141028;20190928;1;40;5; 51.011,00 
E300048;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Career Development;20141028;20191110;1;40;5; 127.125,00 
E300049;DIV09;DEP023;444;JC_Expert;M300121;Voluntary Termination - Compensation;20141028;20190904;1;40;5; 64.286,00 
E300050;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Compensation;20141028;20190713;1;40;5; 84.154,00 
E300051;DIV09;DEP023;452;JC_Senior specialist;M300121;Voluntary Termination - Compensation;20141028;20190831;1;40;5; 85.643,00 
E300052;DIV02;DEP023;411;JC_Associate;M252825;Voluntary Termination - Early Retirement;20141028;20191001;1;40;5; 100.187,00 
E300053;DIV03;DEP023;601;JC_Executive;M266882;Voluntary Termination - Career Development;20141028;20190812;1;40;5; 47.061,00 
E300054;DIV03;DEP023;442;JC_Specialist;M237930;Voluntary Termination - Compensation;20141028;20190718;1;40;5; 97.666,00 
E300055;DIV02;DEP023;251;JC_Associate;M252825;Voluntary Termination - Compensation;20141202;20190720;1;40;5; 132.299,00 
E300056;DIV03;DEP023;444;JC_Expert;M237930;Voluntary Termination - Compensation;20141202;20190519;1;40;5; 89.448,00 
E300057;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Compensation;20141202;20200105;1;40;5; 102.484,00 
E300058;DIV03;DEP023;251;JC_Associate;M237930;Voluntary Termination - Compensation;20141202;20190714;1;40;5; 76.154,00 
E300059;DIV05;DEP023;444;JC_Expert;M044139;Voluntary Termination - Career Development;20141202;20191014;1;40;5; 56.212,00 
E300060;DIV03;DEP023;412;JC_Specialist;M237930;Voluntary Termination - Compensation;20141202;20190901;1;40;5; 94.920,00 
E300061;DIV03;DEP023;251;JC_Associate;M237930;Voluntary Termination - Career Development;20141202;20190701;1;40;5; 230.410,00 
E300062;DIV02;DEP023;441;JC_Associate;M252825;Involuntary Elimination of Position;20141202;20190818;1;40;5; 89.048,00 
E300063;DIV09;DEP023;311;JC_Associate;M300121;Involuntary Elimination of Position;20141202;20200114;1;40;5; 47.889,00 
E300064;DIV03;DEP023;442;JC_Specialist;M237930;Involuntary Elimination of Position;20141202;20190802;1;40;5; 281.733,00 
E300065;DIV09;DEP023;431;JC_Associate;M300121;Involuntary Elimination of Position;20141202;20190817;1;40;5; 67.448,00 
E300066;DIV09;DEP023;441;JC_Associate;M300121;Voluntary Termination - Compensation;20141202;20190917;1;40;5; 69.082,00 
E300067;DIV07;DEP023;452;JC_Senior specialist;M154464;Voluntary Termination - Compensation;20141202;20191006;1;40;5; 50.016,00 
E300068;DIV03;DEP023;461;JC_Associate;M237930;Voluntary Termination - Compensation;20141202;20190914;1;40;5; 130.839,00 
E300069;DIV03;DEP023;461;JC_Associate;M266882;Voluntary Termination - Compensation;20141202;20191221;1;40;5; 45.501,00 
E300070;DIV03;DEP023;362;JC_Specialist;M237930;Voluntary Termination - Compensation;20141202;20190916;1;40;5; 76.604,00 
E300071;DIV03;DEP023;454;JC_Manager;M237930;Voluntary Termination - Compensation;20141202;20190810;1;40;5; 125.906,00 
E300072;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Compensation;20141202;20190818;1;40;5; 43.930,00 
E300073;DIV02;DEP023;261;JC_Associate;M252825;Voluntary Termination - Compensation;20141202;20190918;1;40;5; 384.440,00 
E300074;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Early Retirement;20141202;20190705;1;40;5; 53.925,00 
E300075;DIV03;DEP023;451;JC_Specialist;M237930;Voluntary Termination - Early Retirement;20141202;20190714;1;40;5; 280.549,00 
E300076;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Early Retirement;20141202;20191007;1;40;5; 130.383,00 
E300077;DIV02;DEP023;432;JC_Specialist;M252825;Voluntary Termination - Early Retirement;20141202;20191005;1;40;5; 102.853,00 
E300078;DIV09;DEP023;443;JC_Senior specialist;M300121;Voluntary Termination - Career Development;20141202;20190831;1;40;5; 259.650,00 
E300079;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Personal Reason;20141202;20190818;1;40;5; 282.338,00 
E300080;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Personal Reason;20141202;20190901;1;40;5; 92.133,00 
E300081;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Early Retirement;20141202;20191228;1;40;5; 104.189,00 
E300082;DIV05;DEP023;452;JC_Senior specialist;M044139;Involuntary Elimination of Position;20141202;20191202;1;40;5; 80.647,00 
E300083;DIV03;DEP023;452;JC_Senior specialist;M266882;Involuntary Elimination of Position;20141202;20191210;1;40;5; 46.160,00 
E300084;DIV04;DEP023;443;JC_Senior specialist;M096889;Involuntary Elimination of Position;20141202;20190713;1;40;5; 97.153,00 
E300085;DIV03;DEP023;442;JC_Specialist;M237930;Voluntary Termination - Personal Reason;20141202;20190727;1;40;5; 83.517,00 
E300086;DIV09;DEP023;443;JC_Senior specialist;M300121;Voluntary Termination - Early Retirement;20140312;20190810;1;40;5; 97.542,00 
E300087;DIV09;DEP023;453;JC_Expert;M300121;Voluntary Termination - Personal Reason;20140312;20191102;1;40;5; 79.786,00 
E300088;DIV08;DEP023;452;JC_Senior specialist;M221184;Voluntary Termination - Personal Reason;20140312;20200125;1;40;5; 77.662,00 
E300089;DIV03;DEP023;432;JC_Specialist;M237930;Voluntary Termination - Personal Reason;20140312;20190812;1;40;5; 77.902,00 
E300090;DIV03;DEP023;253;JC_Senior specialist;M237930;Voluntary Termination - Personal Reason;20140312;20191010;1;40;5; 93.386,00 
E300091;DIV03;DEP023;253;JC_Senior specialist;M237930;Voluntary Termination - Early Retirement;20140312;20191101;1;40;5; 138.749,00 
E300092;DIV03;DEP023;444;JC_Expert;M237930;Involuntary Elimination of Position;20140312;20190803;1;40;5; 76.641,00 
E300093;DIV01;DEP023;445;JC_Manager;M144808;Voluntary Termination - Personal Reason;20140312;20190715;1;40;5; 277.699,00 
E300094;DIV02;DEP023;453;JC_Expert;M252825;Voluntary Termination - Personal Reason;20140312;20190922;1;40;5; 43.039,00 
E300095;DIV09;DEP023;444;JC_Expert;M300121;Involuntary Elimination of Position;20140312;20160205;1;40;5; 70.995,00 
E300096;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Career Development;20141210;20200208;1;40;5; 110.389,00 
